time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.00070823695481,-0.0828737860088,11.874807327,6.20237868825,6.26821851571,0.0,0.0319985663445,-0.331023900658,2.83214562808,-0.150010723828,-0.0372217439318,0.0,453.21051498562224,453.83019906748535,453.4890680482387,452.1336674987268
1.3200000000000007,0.00153205495948,-0.104454822167,12.0478810195,6.19374199805,6.26652703155,0.0,0.042871249055,-0.389224694868,2.93662108659,-0.133970060584,-0.0144533223224,0.0,446.54561850131563,448.3987919338201,445.5672345794161,446.8572374398269
1.3800000000000008,0.00435447732329,-0.129162911002,12.2212678457,6.18561914612,6.26632080047,0.0,0.0512483557679,-0.434993067449,2.84310816897,-0.138359763855,0.0125286968635,0.0,378.99212214806636,381.57680732894846,381.21913120221876,380.7791341693629
1.4400000000000008,0.0078307838471,-0.157637759905,12.3980764563,6.17744971321,6.26668282717,0.0,0.0645473789471,-0.515085291858,3.04986275216,-0.1320849081,-0.011950470672,0.0,478.402515809506,476.53493355469004,478.8540106923518,479.31541035732135
1.5000000000000009,0.0120123900875,-0.190530364545,12.5818653755,6.16904941372,6.2660157259,0.0,0.0749012249391,-0.582063072997,3.07625775988,-0.164664868908,-0.00950401362671,0.0,423.2330129995381,423.443644564272,425.1694332521781,422.34851330435976
1.560000000000001,0.0168600401752,-0.227825505552,12.7691214514,6.15925196609,6.26562347104,0.0,0.0867302835742,-0.662066701619,3.16521824487,-0.160678683945,-0.0011817068372,0.0,443.83597106772635,444.51859467309174,444.1222659141305,444.42367051479675
1.620000000000001,0.0224356223678,-0.270204262789,12.962357214,6.14945084386,6.26532145715,0.0,0.0991340995104,-0.751524137421,3.27549342285,-0.169312006498,-0.0141361481408,0.0,451.87536909686577,450.8299294151167,452.53741978250093,451.816912259476
1.680000000000001,0.0287598295966,-0.318121921039,13.1619103612,6.13902457061,6.26411161314,0.0,0.111768226194,-0.846738028823,3.37578998466,-0.184630076724,-0.0363191758821,0.0,451.10038883049987,449.3054244330252,449.80973877950584,448.5385092537545
1.740000000000001,0.0357912900778,-0.371365349695,13.3633280542,6.12821795933,6.26193510643,0.0,0.122794671238,-0.928950683534,3.33805785598,-0.17234133581,-0.0361871493776,0.0,404.74632530671613,404.75747288681373,405.1877954756431,406.2562512841245
1.8000000000000012,0.043602439865,-0.430309237385,13.5661822452,6.11778365795,6.25970108366,0.0,0.137792379748,-1.03683987284,3.42325752482,-0.177226522269,-0.039413046075,0.0,446.0544847464001,445.7903091880015,446.7704222658333,446.3429570180808
1.8600000000000012,0.0523371947307,-0.495783643562,13.7731856788,6.10672238114,6.25754764219,0.0,0.153577327648,-1.14663564234,3.47643824215,-0.205018114103,-0.0296429404123,0.0,436.96075189208227,437.7738919296079,437.92352714771044,435.57095977531816
1.9200000000000013,0.0622390072373,-0.56929738823,13.9901521341,6.09450766636,6.25570052277,0.0,0.176692852941,-1.30522601524,3.75448671161,-0.200849115788,-0.0331735624104,0.0,506.36999965868716,506.11575231995937,505.0257269910248,505.2911326081371
1.9800000000000013,0.0734853899113,-0.652018396934,14.2204948506,6.08242712489,6.25379756454,0.0,0.198388700758,-1.45337219679,3.92263735441,-0.202345814861,-0.0289499651773,0.0,476.6193348857484,476.94175326400665,476.1421337256146,475.99082680754776
2.0400000000000014,0.0859102993984,-0.742777786154,14.4553892947,6.07022479811,6.2519948315,0.0,0.215926083998,-1.57297762132,3.90689086273,-0.205504204203,-0.0323316150976,0.0,420.77696214812164,420.4837359036234,419.4070971863383,419.08933123866865
2.1000000000000014,0.0995473250537,-0.84179072704,14.6932416313,6.05772466889,6.2497875741,0.0,0.238841871589,-1.72864196877,4.02066657617,-0.214690472919,-0.0476535576156,0.0,463.01809427950207,461.8103929876319,463.2330404362105,462.46910112222236
2.1600000000000015,0.114614151776,-0.950436864922,14.9379600318,6.04461330332,6.24674876647,0.0,0.263679194538,-1.89413071776,4.13567890603,-0.227549326505,-0.0574269234237,0.0,464.7053885786498,463.93705005458054,465.9099854874386,464.85831482726695
2.2200000000000015,0.131311771951,-1.06976626592,15.1914197235,6.03107577087,6.24374685444,0.0,0.293246303536,-2.08485906329,4.31168344115,-0.22203811826,-0.0382961731737,0.0,485.1561128735452,486.5890569636787,484.6247610098105,484.99297099085345
2.2800000000000016,0.149794506661,-1.20050339449,15.454009882,6.01758885454,6.2413909398,0.0,0.323068621171,-2.27430038531,4.44017414528,-0.230914924072,-0.0412769243779,0.0,473.8008985632481,473.5709838188559,474.01130363359135,473.2817268951916
2.3400000000000016,0.169968760255,-1.34195934969,15.7207837816,6.003586386,6.23861066888,0.0,0.349632953324,-2.44208681538,4.45162491106,-0.238801413804,-0.0591042328483,0.0,439.6742773569372,438.1932024168242,439.2157599886986,438.50597371289854
2.4000000000000017,0.191939888146,-1.49464977686,15.9912958939,5.98933025989,6.2347850378,0.0,0.383097346719,-2.64888739747,4.56420006834,-0.235309783638,-0.0752367750957,0.0,472.7797199406879,471.5321430454199,473.29642359604406,473.51256713726934
2.4600000000000017,0.216027068627,-1.66017467565,16.2688608725,5.97576189257,6.22998936205,0.0,0.420273601085,-2.8698334145,4.68659631536,-0.212257074409,-0.0915104317972,0.0,478.2861000700951,477.04013469918715,478.3590987682721,480.0642658483132
2.520000000000002,0.242250323698,-1.8380950094,16.5500628777,5.96285285331,6.22465104463,0.0,0.454310459748,-3.06189786512,4.68604428832,-0.221663721187,-0.0843282349545,0.0,441.31229903841404,441.89815785232383,442.8245432898946,442.003845838623
2.580000000000002,0.270777618788,-2.02865247587,16.8337589026,5.94984420983,6.21944171172,0.0,0.497088084441,-3.29111355705,4.76919836319,-0.20855321073,-0.0923416774836,0.0,470.85726633625666,470.23101307261925,470.7508795071545,471.7207397436182
2.640000000000002,0.302111570493,-2.2338788917,17.1241939999,5.93675574218,6.21357561798,0.0,0.54794830305,-3.55079156426,4.91028040037,-0.256080154036,-0.111750378622,0.0,492.5819286265849,491.1369331652105,492.9667970117917,489.3967320764012
2.700000000000002,0.336502021217,-2.45433747815,17.4211622867,5.92148445329,6.20668520947,0.0,0.59904465053,-3.79905938996,4.98711187705,-0.251579462494,-0.121866145668,0.0,476.4734153938694,475.6884089814149,474.46672172041167,474.75164044696265
2.760000000000002,0.373614906965,-2.68775681653,17.7167097031,5.90652047622,6.19961572724,0.0,0.63859128386,-3.98272406435,4.86407317766,-0.245370084752,-0.110774217307,0.0,410.6731800288367,411.64232219870564,410.47885186506153,410.96168017712074
2.820000000000002,0.41356020569,-2.93396611069,18.0086580204,5.89171366379,6.19291406276,0.0,0.693492334687,-4.22537222813,4.866295612,-0.249754482202,-0.113599616074,0.0,456.16375486559554,455.92731223117295,455.7255494586032,455.31547971451863
2.880000000000002,0.456949193658,-3.1951000775,18.3008197177,5.87636115021,6.18626536775,0.0,0.753380114828,-4.4802137798,4.87105632179,-0.272331152655,-0.105753243471,0.0,459.1573621538911,459.76909237119605,460.444494802702,458.5902264165501
2.940000000000002,0.504029907423,-3.47170234796,18.5928571564,5.85953947605,6.17999199664,0.0,0.816493769944,-4.74105693311,4.86207744881,-0.305579674444,-0.102265392925,0.0,457.54107438434204,457.8095388773391,459.8853773007452,457.1646192814004
3.000000000000002,0.555066669004,-3.76447603727,18.8846473315,5.84118598361,6.17482959172,0.0,0.885165151443,-5.01936415337,4.86254308982,-0.306521003162,-0.0651108043127,0.0,462.58571813936993,465.4964745002161,465.4957499358389,465.3312605719802
3.0600000000000023,0.610474315226,-4.07490964805,19.1775836939,5.82270061027,6.17135245705,0.0,0.961991344729,-5.32968058584,4.89989260058,-0.311417825746,-0.0465204305784,0.0,480.4563523521604,481.8619050938923,480.77188775589497,480.3115397598519
3.1200000000000023,0.669932123447,-4.40184095803,19.4675866377,5.80441783194,6.16841446175,0.0,1.02012076275,-5.56928386905,4.76589137988,-0.293893323648,-0.0543706299781,0.0,425.7411843817636,425.0671752091255,425.9665934314101,427.3636741782431
3.1800000000000024,0.733138840925,-4.74428374871,19.7510447235,5.78689915201,6.16544228423,0.0,1.08695308796,-5.84662337961,4.68128462254,-0.288407343695,-0.0412953746173,0.0,446.64452525577303,447.70834175427797,445.83184007495026,446.19365909606137
3.2400000000000024,0.800545913432,-5.10423447235,20.0303063769,5.76986774229,6.16301793681,0.0,1.16005308915,-6.15279225306,4.62568916955,-0.276048721351,-0.0386839148749,0.0,460.3307516787767,460.536625764479,459.89808792987134,460.7973696526582
3.3000000000000025,0.872558726317,-5.48357866027,20.3073155542,5.75412505322,6.16028747678,0.0,1.24045050627,-6.49290351368,4.60584687252,-0.24376903423,-0.0648589301802,0.0,477.180890572589,475.17680359550326,476.4927425623444,478.88923711192825
