episode,score,best_score,total_reward,time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity
1,0.0,-inf,-61.368483485214256,1.9200000000000013,-2.3097721622506597,12.971735149033812,0.0,1.195006367481355,5.063037352416707,0.0,6.22653510186622,8.893901133891656,-13.359209240115991,-7.609361057467691,0.41863811451396304,0.0
2,0.0,-inf,-60.7545245919139,1.9200000000000013,-2.0712983732562984,12.963842005309122,0.0,1.0122589891311433,4.771413064061132,0.0,6.968835572718807,8.215565068350843,-13.146372048552983,-7.896359348283468,-0.10970484141433232,0.0
3,-1.5426869556218645,0.6196924724111841,-49.365982579899665,1.9200000000000013,-4.145975460157971,8.642814074693538,0.0,2.843659162909743,4.874629736756839,0.0,0.63754718321034,9.832449903153075,-17.833903982661457,-28.431876625041195,14.663224055724621,0.0
4,-2.091079238149364,0.6196924724111841,-48.09482247743537,1.3800000000000008,-0.9783161959825645,4.403708187653278,0.0,0.2618968957001462,0.35136327997686756,0.0,-3.844691898487322,6.3803744118330314,-16.7552044441816,-13.369289785001774,0.9111833280894829,0.0
5,2.9513842888040926,2.9513842888040926,247.91628025954378,5.0399999999999805,31.095581590279934,-23.528012510232468,178.27160881257373,6.052619914397205,4.678156773352198,0.0,24.923555162338648,-25.451797670581552,121.80673178372345,-0.13313884799587433,-0.33883467554705726,0.0
6,2.9516098398558634,2.9516098398558634,247.9352265478925,5.0399999999999805,68.98348952347835,-59.516838366316705,198.15405593878194,5.653843438762999,4.19129824283775,0.0,179.48227941689163,-193.22908919176308,267.2660299975589,0.08365947625547579,-0.6332670162107026,0.0
7,2.8283305991345586,2.9516098398558634,237.57977032730292,5.0399999999999805,57.009801488984685,-2.6556975349857517,110.32146562862665,3.618359539865681,4.361925525971763,0.0,25.73585438161993,-2.294061967767858,2.464800873965172,-28.83804244066294,-28.77619534868043,0.0
8,2.0258438817651276,2.9516098398558634,170.1708860682707,5.0399999999999805,-13.09997081940704,3.7927372391794494,35.25093671317076,2.0887074446830933,2.032771935235516,0.0,-1.7346471753180417,1.764129265259705,9.217574130724866,-28.830103600456884,-28.858320254820217,0.0
9,-0.4449992706823374,2.9516098398558634,-28.034954052987256,3.780000000000003,5.302896778180594,0.017903258720725606,0.0,0.7497736575516054,1.0886867754272966,0.0,12.97726537835205,5.431735819278427,-18.35292705470092,-28.844074620717038,28.80379707072278,0.0
10,-0.7362225808264828,2.9516098398558634,-61.84269678942456,5.0399999999999805,-2.8971579894960264,-65.96927125696718,3.648471989930197,2.0946931902763204,3.5346907232117903,0.0,-1.0854304976358282,-22.087140898937985,-2.143379069981533,-28.835442763301078,28.83981859790992,0.0
11,-1.1792908915711091,2.9516098398558634,-94.34327132568873,4.799999999999986,-2.6472432001133486,-64.71722268097403,0.0,2.716464368506106,2.8807256289397802,0.0,-0.9510046151790916,-22.759993066441318,-3.893656126877378,-28.825579812215892,28.860665186617474,0.0
12,-1.4805014202008053,2.9516098398558634,-50.33704828682738,2.0400000000000014,-1.703032889313303,-10.771027575469898,0.0,3.611741560911941,1.5524773093260453,0.0,-3.7740518257368265,-13.4020278212523,-19.08066340406151,-4.093582605819845,5.007260872797914,0.0
13,0.14331937703666886,2.9516098398558634,12.038827671080185,5.0399999999999805,12.136186775496167,-21.184650064073217,15.311135860290744,0.4576217485500784,0.6909664500642014,0.0,12.06677305630072,22.66399891858442,11.760628971398646,-1.2718288032299465,1.58432549189361,0.0
14,-1.458504534284325,2.9516098398558634,-55.42317230280435,2.2800000000000016,-0.6064534954408178,-12.393063811240793,0.0,0.15781702429354816,5.305076934908287,0.0,6.270844536761962,-11.755089870274116,-15.32078610363538,-3.0315441984926004,4.782842802769438,0.0
15,-1.594602306266168,2.9516098398558634,-65.37869455691289,2.4600000000000017,-2.3530186308712535,-9.396122364730088,0.0,5.678559057118413,4.237058096810998,0.0,-4.916407624492628,0.09974773656721111,-18.60360719155975,-2.8583214665320207,3.536507457635579,0.0
16,-1.4568724054110411,2.9516098398558634,-81.58485470301831,3.3600000000000025,-1.9101954663192287,-5.490261664150213,0.0,1.8851668271500834,5.386306753807782,0.0,-0.08030769993242187,9.221059746804901,-7.6102088697185515,-28.828386221388907,28.81325746129817,0.0
17,-0.9493787911872719,2.9516098398558634,-79.74781845973084,5.0399999999999805,-2.822652809205534,-67.83940845697346,1.6355450041189799,2.084157710689281,3.531249862419557,0.0,-1.0634133814898408,-22.49586269614434,-2.7683495975384886,-28.83979999999089,28.821610403534553,0.0
