episode,score,best_score,total_reward,time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity
94,2.951605389859856,2.9516672122437417,247.9348527482279,5.0399999999999805,13.537373950425847,-14.10420128471329,137.24902858155642,5.685905223631622,6.0113132525441095,0.0,8.214116366550277,-10.615637071354671,25.611023330519732,-0.22769873630990023,0.013083316158321898,0.0
95,2.9516498950258034,2.9516672122437417,247.93859118216747,5.0399999999999805,16.9501299853863,41.905442304748995,163.73897600705902,0.7468829825581818,4.844147803237723,0.0,11.570810422958202,38.09792856116612,61.428757381678295,-0.16402826281556002,-0.6160822980541563,0.0
96,2.951631432720851,2.9516672122437417,247.93704034855148,5.0399999999999805,-6.304737919459123,-22.903691735084802,139.27335605530408,5.978496554186233,5.770411750079624,0.0,-1.0139984178568084,-14.414583093025605,29.529813120232447,0.3123976727396917,-0.13750929414402155,0.0
97,2.951611850151964,2.9516672122437417,247.935395412765,5.0399999999999805,29.033749183497573,-42.16409254606,153.3475154445652,5.701310532011361,4.674785066842915,0.0,22.457835186968747,-40.546326191417094,60.741831102890664,0.04603595385562158,-0.6364183246424366,0.0
98,2.9516282434263794,2.9516672122437417,247.93677244781586,5.0399999999999805,-50.73774815034323,32.05973814761263,219.38034752622627,1.7491739768391668,1.5898952253524037,0.0,-30.749628933788216,44.24065337559049,324.30452515353,0.27946402914564206,0.5330827349427364,0.0
99,2.9515968834718627,2.9516672122437417,247.93413821163648,5.0399999999999805,-9.212707775621883,-0.35071393215343627,139.80534135403047,0.44212308553377966,5.796334161280008,0.0,-2.5946968023957857,3.07808654250258,32.298359252405824,0.19326167229761393,-0.5206932965067945,0.0
100,2.9515954457567832,2.9516672122437417,247.9340174435698,5.0399999999999805,23.970023780412262,2.680978066081932,136.00487513145313,0.0030670572808872976,5.686026999257216,0.0,13.12951788813091,1.6181156362951874,25.629825863840434,-0.16456886330529594,-0.06520145172850252,0.0
101,2.95162326154403,2.9516672122437417,247.93635396969853,5.0399999999999805,21.48953515825538,3.168416992453807,157.89752820977807,0.5259162741847137,4.7183016809864355,0.0,20.725982694894892,12.213343441431833,57.95151559787256,0.18746071104611983,-0.6747272459519877,0.0
102,2.951618323096567,2.9516672122437417,247.93593914011166,5.0399999999999805,-2.88938425838784,-1.4363177152222772,138.56518828992571,6.208901799777177,6.172819633084881,0.0,0.2441591656219481,-0.19534220927787135,28.35564415745656,-0.1362597266155115,-0.047476684384014214,0.0
103,2.9503024401505824,2.9516672122437417,247.82540497264893,5.0399999999999805,10.916248702828106,-28.090526296937032,126.56174958668652,5.53427792092238,1.3461814581371083,0.0,3.5658225346243397,-11.598689774163327,14.257600675383955,-0.12817086013921677,28.839189103068687,0.0
104,-1.9287169239744106,2.9516672122437417,-63.64765849115555,1.9800000000000013,-2.137756303033629,10.936433944297923,0.0,4.570796026042512,3.305006366745074,0.0,-1.7704623536391544,14.833274333697982,-10.593783807544806,28.68203324797353,28.840080622461688,0.0
105,2.118726813702728,2.9516672122437417,177.97305235102917,5.0399999999999805,-3.308500913305179,8.406047370768885,36.856809801598324,3.6071754143053454,3.5643333735849225,0.0,-1.336439097206521,2.270526570795827,9.31564098365241,28.821570155991758,28.849266364699076,0.0
