episode,score,best_score,total_reward,time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity
23,2.9511699761759025,2.9516578866739347,247.8982779987758,5.0399999999999805,-7.122190469103115,-44.758916748539676,127.36873692379963,5.021751242926303,0.13428473770849703,0.0,-3.8110285957898737,-24.663262330922578,16.98464671278735,-0.4673293577942895,-0.08926227585591286,0.0
24,2.951633124622057,2.9516578866739347,247.9371824682528,5.0399999999999805,1.7546390496764592,-4.501591384613926,143.59923671836046,6.124539915412587,5.459988089881101,0.0,4.000535576138746,-3.134806503056666,34.70867875636092,-0.029418632991755064,-0.3918529045012414,0.0
25,2.9516025993566646,2.9516578866739347,247.93461834595982,5.0399999999999805,5.3193692900565495,6.605732363420901,138.44968121607695,0.24185750562709618,0.22731864020322146,0.0,1.7218337780528408,2.6668825738934334,28.656190740127197,0.130365936017229,0.3984508374533702,0.0
26,2.951242782387012,2.9516578866739347,247.90439372050903,5.0399999999999805,4.1660173021635885,-41.39078640342776,131.34702979670283,4.858268003920653,5.595744165845241,0.0,5.934593696814788,-30.767829131217265,16.54351850772788,-0.2543674500223984,-0.001170684917847675,0.0
27,2.9516303047109638,2.9516578866739347,247.93694559572097,5.0399999999999805,-23.570230146703754,22.27943699394509,139.0824869484375,0.8110768337015948,6.152692352315748,0.0,-10.398832994160346,13.51045012401166,28.005219377234134,0.14397242093318674,-0.28403646484637485,0.0
28,2.9516192491255517,2.9516578866739347,247.93601692654636,5.0399999999999805,2.8742951635746015,-14.660565757231197,138.2980963026142,0.1890372704450174,0.25769874467915255,0.0,-0.8184024816467736,-6.067051750740248,29.795351002738176,0.03749844689897052,0.2411982813523575,0.0
29,2.951627737122488,2.9516578866739347,247.936729918289,5.0399999999999805,35.48911467331912,16.9197241808835,153.753817675422,1.2662161159738616,5.587839122238513,0.0,19.80076609862052,5.571169516403131,51.482680311060925,0.156000554490573,-0.18583414415140526,0.0
30,2.951190290145637,2.9516578866739347,247.8999843722335,5.0399999999999805,-32.68393943543794,-5.114417464314531,131.8370726749509,5.6842604567140675,1.6429116301270268,0.0,-28.4339658358035,-2.6578537340955353,15.62803521286052,-0.3021258882170619,0.7000915327034143,0.0
31,2.9516496104656706,2.9516578866739347,247.93856727911634,5.0399999999999805,0.3937242897339747,22.902646318019226,158.96205768387196,1.1989031514666166,6.0019340356316135,0.0,3.195211999285319,8.532930398340996,56.28307946580408,0.11106486457573932,-0.1220040631378622,0.0
32,2.951618267193192,2.9516578866739347,247.9359344442281,5.0399999999999805,4.58572474158159,15.301296312233466,140.216916839086,0.8928957492873941,5.81848705546628,0.0,5.977510096731763,10.293049149864457,30.595019628073914,0.4461100743005125,-0.3147138859669535,0.0
33,2.9515880518065236,2.9516578866739347,247.93339635174797,5.0399999999999805,15.534610465455154,10.839535101970599,137.3016168351863,6.262318629265025,5.947353145810705,0.0,6.183264871874303,5.448285836396143,27.40897041408038,-0.26832383677665417,-0.37540481613835264,0.0
34,2.9515608549970906,2.9516578866739347,247.9311118197556,5.0399999999999805,-11.560986840568987,-30.372547862783183,133.7127692644708,5.907624588777498,6.103971856630727,0.0,-3.8628614146722855,-16.529987460397987,24.793378545225572,0.1712458231226228,-0.12084660328881755,0.0
35,2.9505721731735197,2.9516578866739347,247.84806254657565,5.0399999999999805,-1.1301811211167958,-41.86002024751989,127.56881198195339,4.823087580355093,0.06988917744582768,0.0,-1.279610618343488,-27.85490678112055,13.966731887802776,-0.45405548248505107,0.0187727076287937,0.0
36,2.9486247507566756,2.9516578866739347,247.68447906356076,5.0399999999999805,-13.602749832495379,-48.17648899954554,123.41538138563675,4.809131611562771,0.28438677866590645,0.0,-7.936047067148751,-27.75561522664285,11.472753977694428,-0.38929666388429,0.16846863020094419,0.0
37,2.95155210641433,2.9516578866739347,247.93037693880373,5.0399999999999805,35.18872816988839,-20.39322885567258,136.2704365817211,6.039521738345318,5.834143190577274,0.0,15.340411332276311,-10.388989214260626,22.498052973468592,0.3096816072137987,0.12551576294190983,0.0
38,2.9516202597837817,2.9516578866739347,247.93610182183767,5.0399999999999805,-2.6335650447507897,16.527939327357387,139.1077270099251,0.7298099037206365,0.40734798244202874,0.0,-5.267559413561731,10.588067620643208,28.239513249731406,0.25510932834119937,0.17712366506412433,0.0
39,2.950120818943768,2.9516578866739347,247.8101487912765,5.0399999999999805,32.04606731920858,-51.16180647760375,124.9943029594083,4.8180845913631,4.956317702323123,0.0,19.18549817038931,-39.30572714512142,13.738598057843737,-0.28617758088939516,-0.13272625685215278,0.0
40,2.951578808493279,2.9516578866739347,247.93261991343545,5.0399999999999805,-31.462502407788953,11.160040549292347,133.4305593226935,0.4548107546551865,0.42882255222805465,0.0,-16.780562436313634,6.831541187773883,23.121922197461824,0.040733763690864885,-0.19845832786823384,0.0
41,2.9516095554514545,2.9516578866739347,247.9352026579222,5.0399999999999805,-16.572796686903853,3.367717955087559,136.97832032826312,6.131500659808651,0.7690919815166364,0.0,-13.546383283115215,1.628863622166517,26.03691015895822,-0.42256543791959245,0.3232762906483553,0.0
42,2.9331150594723945,2.9516578866739347,246.38166499568115,5.0399999999999805,-19.460915782812084,-49.9489300060757,120.19177008163595,4.31641277614883,1.3989399874507527,0.0,-23.616167841890185,-25.574842063153792,6.106401606639934,-0.7397783941509875,0.6064920167329534,0.0
43,2.9516372667104775,2.9516578866739347,247.9375304036801,5.0399999999999805,3.833995856674248,-12.577302082241038,137.67417314674225,6.072226688085836,0.17101663894234775,0.0,-0.8218290106252504,-8.498601545315442,27.360434220693513,0.19467832835866722,-0.059864651146127795,0.0
44,2.951616191197925,2.9516578866739347,247.9357600606257,5.0399999999999805,21.18855061877,6.165763777240174,155.30332303150493,0.3975824220221993,4.651782676038007,0.0,23.063572638171006,13.600160964669842,58.58402940816959,0.1251250518914765,-0.6803629070060501,0.0
45,2.951581169598783,2.9516578866739347,247.93281824629778,5.0399999999999805,-5.8528396210128495,-16.52692579676185,136.9954541667916,5.778722667174032,0.49260058098815396,0.0,-7.461984964713928,-11.741612461413416,25.66476125528479,0.07697893413842301,0.30513652460610824,0.0
46,2.9515506308971147,2.9516578866739347,247.93025299535762,5.0399999999999805,-26.421933709878136,10.73223290209471,134.86580438630705,0.2972904402353782,0.8747215351740651,0.0,-17.051000381476975,6.290938563542446,23.303527479502403,-0.1682045954352484,0.35044274468126324,0.0
47,2.9481203472520283,2.9516578866739347,247.64210916917037,5.0399999999999805,-0.6063357577194922,-51.13173466868492,123.11144133413711,4.758453075153902,5.935581954391223,0.0,1.0399699341800557,-30.476456771668015,10.949627120200974,-0.31826926328276284,-0.2625163486056105,0.0
48,2.951600546979447,2.9516578866739347,247.93444594627354,5.0399999999999805,2.243603255250501,-6.162479703212827,138.754737601466,5.75255942292158,0.3248869266830843,0.0,-1.638895263254674,-9.909147350741716,27.702550591826128,-0.14392673326961933,0.1699530334878896,0.0
49,2.951617567078666,2.9516578866739347,247.93587563460792,5.0399999999999805,7.895181395688561,-10.173487888871515,141.49898754963888,5.797717617855678,5.266355256969446,0.0,9.043576079890583,-10.723570592609661,33.346678403053936,-0.12642115246380636,-0.44230953063123857,0.0
50,2.951554127687053,2.9516578866739347,247.93054672571247,5.0399999999999805,-23.79980159378196,10.228476308148474,134.78530605291246,0.07671468533135606,0.5879665406035572,0.0,-15.031475701921634,4.8405598693851015,24.082290301047603,-0.15795899966699686,0.08277754133748036,0.0
51,2.9516338520644183,2.9516578866739347,247.93724357341114,5.0399999999999805,49.014841701920936,26.07334955257136,191.8458108595609,0.8594053007115114,4.467248389014282,0.0,56.997117108496994,79.23902960319066,142.57599962006148,0.4013106983016077,-0.36850762877536597,0.0
52,2.947799630239127,2.9516578866739347,247.61516894008668,5.0399999999999805,-39.547485019666404,-43.113697493816524,119.6580110473913,4.988341032102474,0.5397041997664811,0.0,-17.374625442320603,-22.516143912675314,11.293883329247826,-0.3575825239803156,0.29626421919360274,0.0
53,2.9474439942393804,2.9516578866739347,247.58529551610795,5.0399999999999805,-9.633593014899922,-37.05556806249058,127.4367552099237,4.416319045109342,0.3927750434106132,0.0,-8.982002656287793,-30.628290708810628,9.244755831451535,-0.627503549307927,-0.07843872361853774,0.0
54,2.950058378719029,2.9516578866739347,247.80490381239844,5.0399999999999805,-49.9357187003901,0.9792521890867002,124.65800621021727,6.071425966725371,1.52525794136214,0.0,-28.490064000247415,0.5320996883915076,13.009183346155016,-0.14754438185189936,0.5160782997839293,0.0
55,2.9515847708276675,2.9516578866739347,247.93312074952405,5.0399999999999805,-24.95736707798424,18.606218153109317,136.47295919311844,1.138691188159803,0.5208806466203599,0.0,-15.627656206640253,11.597398249991373,28.278525716257114,0.4611067180800041,-0.07369183142758706,0.0
56,2.4557981694000794,2.9516578866739347,206.2870462296067,5.0399999999999805,-47.47795707990639,-66.92423810090911,95.88970271855386,4.068997763995503,1.3488741793182761,0.0,-26.075636050347352,-23.207693990861245,-4.195300453762508,-0.40888288611915763,0.39126813517407427,0.0
57,2.951612593919195,2.9516578866739347,247.9354578892124,5.0399999999999805,-0.9310774242643082,10.360963485251487,139.38205599945744,0.7079765900226391,0.2507493163663792,0.0,-1.4960496200099513,7.58035998080004,30.212456606062513,0.2430711324910456,0.31693642038521097,0.0
58,2.9516507809070314,2.9516578866739347,247.93866559619062,5.0399999999999805,12.67048865052307,-5.9151818909892695,149.93476567608295,0.48085851549511105,5.192048184482154,0.0,10.565611373352324,1.2745502352387186,42.17987189623557,0.16350765189163116,-0.2523962967412832,0.0
59,2.9502057877137267,2.9516578866739347,247.81728616795303,5.0399999999999805,-37.6812887951744,-30.225483551792735,125.73004933160536,4.890387072936738,0.7206157826468544,0.0,-20.501524328420114,-19.43754653857823,13.30245534595303,-0.297363365701346,-0.12516468485457596,0.0
60,2.9460992270388253,2.9516578866739347,247.47233507126134,5.0399999999999805,-47.78668716545142,-32.717244522908125,119.5897091961328,5.13690406265065,1.1536325745004357,0.0,-24.50849220798699,-16.138040772379075,10.188822386547644,-0.2237833514218718,0.24625028467564727,0.0
61,2.9516194144413794,2.9516578866739347,247.9360308130759,5.0399999999999805,12.71848243630297,-8.925596706900421,137.54038706973176,5.691461004988124,6.275399311610014,0.0,5.746424150639653,-9.919376188672798,26.910740942402956,-0.28500900980003757,0.16880707764623787,0.0
62,2.9514531242918958,2.9516578866739347,247.92206244051923,5.0399999999999805,-22.936990635560498,-27.03655107494904,131.99305093417829,5.666636366869703,1.0315039933027705,0.0,-17.500662787500758,-14.85940768729271,20.129488468413754,0.020745761431837244,0.5792563901154396,0.0
63,2.951248636889427,2.9516578866739347,247.90488549871188,5.0399999999999805,-25.591742127704585,-32.27166987743127,129.48886446524997,5.4461592793072064,0.8521522392506435,0.0,-17.076356297686715,-18.059661447424766,17.513683479968353,-0.01502708130501643,0.1710907729543568,0.0
64,2.9516031417624635,2.9516578866739347,247.93466390804693,5.0399999999999805,6.706905282997138,-4.877091953183889,137.93532565814763,5.930863082369047,6.206650517213269,0.0,3.22896056535857,-5.395553385745562,27.80902716926497,-0.16635598746622954,0.004817924185297936,0.0
65,2.951639203128207,2.9516578866739347,247.93769306276937,5.0399999999999805,-30.746661735260542,9.026052750564524,157.56977298880525,1.3447926555048895,0.6754003874185166,0.0,-21.059766662465346,3.282124797744644,61.92987567254331,0.29464057013474765,0.11472435998955828,0.0
66,2.951629606934634,2.9516578866739347,247.93688698250926,5.0399999999999805,22.44952693554671,-9.265432625562951,158.80290707642786,0.8203343404655756,5.140604202486804,0.0,16.40048757699386,-5.524007625972539,51.44624828251353,0.3848752528104724,-0.021265043496476867,0.0
67,2.95160274231,2.9516578866739347,247.93463035404,5.0399999999999805,-3.3177435576858167,12.614275882608824,137.67265924847467,0.45419574513102834,0.2858781778980264,0.0,-4.209583005890745,7.628586733631628,27.54198305857959,0.12883943887733382,0.19130223955645698,0.0
68,2.9516391250464564,2.9516578866739347,247.93768650390234,5.0399999999999805,39.816021877447646,23.059531196377193,162.38644231846044,1.3101907348616262,4.622747721874424,0.0,28.700364463607727,9.562304032343699,64.81669712590494,0.25776926729362165,-0.590182303361352,0.0
69,2.9516152709009784,2.9516578866739347,247.9356827556822,5.0399999999999805,20.206994341322037,2.934771087659993,142.6387396103841,0.3293068841371918,5.2932046429498065,0.0,12.610636244980887,3.604032914981645,32.51842263238065,0.1728740297560892,-0.1419042721232412,0.0
70,2.9516012234022875,2.9516578866739347,247.93450276579216,5.0399999999999805,14.599404755208434,-43.619917201228304,137.69989856085886,5.529856599607257,5.4372027212711735,0.0,5.669285872250463,-27.482449328385076,26.511941256944105,0.019983100185216946,-0.053481936453198126,0.0
71,2.9516163542184453,2.9516578866739347,247.9357737543494,5.0399999999999805,4.782510369379456,3.7241324280845247,138.9653173296205,5.755402742807082,6.150419463892373,0.0,2.0209575151187718,-6.219392266026021,28.60653055010611,-0.15330854710795105,-0.20890196223200802,0.0
72,2.95157409246379,2.9516578866739347,247.93222376695834,5.0399999999999805,-15.993810482695382,12.576939934357993,136.4329638791709,0.18114737367775735,0.8671573086784079,0.0,-15.439934770658013,5.613777258644637,24.679454132956632,0.10098966812562667,0.32284948317334466,0.0
73,2.950701861163104,2.9516578866739347,247.85895633770073,5.0399999999999805,-0.8852751995747256,-41.12861279878998,128.05190353039305,4.861353710420548,6.129282771340325,0.0,-0.8975121786375271,-27.777665538582674,14.435998701259635,-0.31678345247746986,-0.19592566227097397,0.0
74,2.9516232856119293,2.9516578866739347,247.93635599140205,5.0399999999999805,4.228280200185124,-3.9282596712211038,139.14324204954497,5.5623748471040475,0.2364348711383082,0.0,-1.090575050475512,-10.923160212528835,27.89560429690397,-0.36766992562185336,0.020570752029748056,0.0
75,2.822461024387271,2.9516578866739347,237.08672604853078,5.0399999999999805,-65.2701852264825,3.397983719565746,111.61181079883734,0.38870518952120037,2.137008253630901,0.0,-34.116659219105394,-1.6948668451422764,-0.311495318196606,0.025499330075792196,0.5616481142754005,0.0
76,2.9486024022654567,2.9516578866739347,232.93958977897108,4.739999999999987,0.28575370532488525,105.24235362747545,300.0,2.0848568799797906,6.020885553294221,0.0,3.0818886443371483,1059.2977455437785,2050.810099920283,0.5994095122069681,-0.2525864195552191,0.0
77,2.9516136500659025,2.9516578866739347,247.9355466055358,5.0399999999999805,-3.6650596487995553,-20.393008030528264,136.88992927850947,5.82360144000398,1.0482816808102733,0.0,-14.431845914663617,-11.944422142403395,24.70937106526408,-0.17661347444153022,0.6513316997187769,0.0
78,2.9498450358675274,2.9516578866739347,238.93744790526972,4.859999999999984,-37.89417867985683,118.38790601228317,300.0,1.9493248341153002,0.6217065826864108,0.0,-39.35355772382772,2473.762641393657,6651.656750659493,0.47164962135577215,0.08129829907051607,0.0
79,2.9516690996286497,2.9516690996286497,247.94020436880658,5.0399999999999805,42.68281820323117,67.78193578643692,212.84785883499111,2.3928691108044706,5.264410273653674,0.0,33.24460535312746,237.69654917824488,288.2069112524859,0.9177908145897964,-0.27135225903719584,0.0
80,2.951479158458899,2.9516690996286497,247.9242493105475,5.0399999999999805,-17.633698547609626,-29.203590792683933,132.11168313766805,5.640599658652693,0.3463084465014461,0.0,-10.76967306953167,-17.563307266888987,20.687187753467533,0.16604933038009936,-0.2473445302972271,0.0
81,2.951632670221219,2.9516690996286497,247.93714429858238,5.0399999999999805,23.711452139571808,-71.0674213755316,153.81840327074914,5.483817044551689,5.262990254406221,0.0,-11.04572097243596,-55.820903189205346,55.049017056755964,-0.053291743668349614,0.099333696955964,0.0
82,2.9515743088591018,2.9516690996286497,247.93224194416456,5.0399999999999805,1.786906407846752,18.434466850288718,136.9065076083831,0.014387222200361371,0.0005693064403828885,0.0,0.6089226943959085,8.266058111182687,27.517351201991186,-0.3175720332810153,0.09864019385210436,0.0
83,2.951335916284486,2.9516690996286497,247.91221696789682,5.0399999999999805,3.585737268827226,-39.31565497856315,129.68685219304396,5.162033419361602,6.214088474513892,0.0,1.7825363381450268,-23.551836046966745,18.263940686836442,-0.3266706002655021,0.03166790824540213,0.0
84,2.934200069294719,2.9516690996286497,246.47280582075638,5.0399999999999805,21.256746842585372,-83.24131323288869,108.66452105590017,4.842494867161319,5.0292258223964055,0.0,8.395928882739382,-54.05629846881455,9.056700447345344,-0.1990271990359033,-0.49563879164197744,0.0
85,2.9463894162072997,2.9516690996286497,247.49671096141319,5.0399999999999805,16.443028447136676,-48.205164022292365,122.62670446555484,4.66329072224689,5.685395782687786,0.0,9.578943924187602,-29.296211017340518,9.68312893447508,-0.45027566981858924,-0.354828145240619,0.0
86,2.9516239178897337,2.9516690996286497,247.93640910273763,5.0399999999999805,19.407707577751914,5.146003255919769,163.68200286582848,6.265504835341314,4.856114205895333,0.0,12.385943490617944,-1.3467214056646266,69.82953408077314,0.0926088422030475,-0.4798107873612762,0.0
87,2.950367116008784,2.9516690996286497,247.83083774473786,5.0399999999999805,-47.75549939370598,2.762833320803509,125.48391572575775,5.794066717365627,1.3767345232832886,0.0,-27.748544054629463,0.34624885847389836,13.927395675802625,-0.432994155152032,0.2867894079480332,0.0
88,2.9515947498899107,2.9516690996286497,247.9339589907525,5.0399999999999805,14.763472054932624,-11.5716281719515,137.3147227910769,5.747721664601986,6.1023359116233955,0.0,8.629312483832717,-7.810985751628737,26.488642865114176,-0.42125878149718426,0.22735499852258978,0.0
89,2.951568131196442,2.9516690996286497,247.93172302050112,5.0399999999999805,8.739939688546201,-16.86748968636543,136.47818315730783,5.927840706391127,6.164949500406067,0.0,4.911934233097152,-10.425098530017468,26.047231530802613,0.09561874400328875,0.09567839233861276,0.0
90,2.9516033472970697,2.9516690996286497,247.93468117295384,5.0399999999999805,-25.97650752122075,-6.627218447133579,135.40649874760766,0.42772089282846615,1.025884912413642,0.0,-21.14910249319128,-1.7194453885457963,22.82609266011404,0.39473875290178295,0.1890546462947315,0.0
91,2.9515859604207213,2.9516690996286497,247.9332206753406,5.0399999999999805,-19.535858805409504,-7.612691167885974,136.10857696958118,0.033847090164065285,0.3502103270960646,0.0,-9.895867581188137,-2.5692918554993662,26.59548593051556,0.16148930660000152,0.014206908655481142,0.0
92,2.9516284309700884,2.9516690996286497,247.93678820148742,5.0399999999999805,0.770289458836298,-6.327852408263015,148.1827949323577,0.7286473640957629,6.088191879396085,0.0,2.320619990572591,-2.5853660462387147,40.054811444405516,0.034686336121593726,-0.159527234301224,0.0
93,2.951311370758237,2.9516690996286497,247.9101551436919,5.0399999999999805,-41.40702358765164,5.71174533427812,129.3963359648914,0.24253498458686273,1.1312465474645483,0.0,-23.79135968859522,0.5953686260026299,18.30395086129382,0.31151421656953077,0.25821735547346697,0.0
94,2.951402499045347,2.9516690996286497,247.91780991980914,5.0399999999999805,-33.64378774286471,13.382138708917054,131.42878596732032,0.16029486449693042,1.0770963321791438,0.0,-22.6177276499974,5.890164951537563,18.88460821514137,-0.26712298002549817,0.2674875547098093,0.0
95,2.951636442874288,2.9516690996286497,247.93746120144021,5.0399999999999805,11.24135121915022,0.02349237466559956,140.5027388770379,0.5877405696549838,5.374169061887356,0.0,9.922485503903957,3.324772278436587,32.49308170217741,0.43282456867580826,-0.5637980250784548,0.0
96,2.9515957388094023,2.9516690996286497,247.9340420599898,5.0399999999999805,-7.646322105721816,-0.861257322930935,143.3122335276851,0.709248683103306,5.669042631911996,0.0,0.5862013967848934,3.802217621048428,36.588771593709964,0.38428665031391684,-0.40294681631559004,0.0
97,2.9515010959864596,2.9516690996286497,247.9260920628626,5.0399999999999805,-39.53973908764809,-3.999408274594981,131.01303767893216,5.9793456013741295,0.38270087208639225,0.0,-17.928814906559456,-3.8604095796157294,23.22848832719935,-0.258191967527516,-0.030997574423453512,0.0
98,2.9516255332667805,2.9516690996286497,247.93654479440957,5.0399999999999805,37.62331850536812,22.89369963499141,169.98777240975372,1.543630886434153,5.17552083494547,0.0,24.8904260144635,6.8249432084126465,87.145126575192,0.4299604483943468,-0.4548284446237917,0.0
99,2.9515844937059104,2.9516690996286497,247.93309747129646,5.0399999999999805,1.953980151006596,-18.31289065683137,136.95133660637998,5.3437554195378745,0.19262733191134984,0.0,-2.583061087864607,-16.92486807796397,24.618644165496452,-0.40315842682471226,-0.07902405827672539,0.0
100,2.950755835560946,2.9516690996286497,247.86349018711945,5.0399999999999805,11.426673798941904,-52.150862748626395,124.48648707554149,5.315576283624322,5.666796385942103,0.0,6.701412623264056,-26.32174160982336,16.152461162735072,0.014252453794016996,-0.26838340109663195,0.0
101,2.951462954445136,2.9516690996286497,247.9228881733914,5.0399999999999805,42.483688162063565,-44.121749434902654,131.4904951900789,4.996222707199781,4.831094482111851,0.0,23.205990776692527,-35.043425108512906,21.863878885937762,-0.5245390366495447,-0.2531993302371676,0.0
102,2.947132780117014,2.9516690996286497,247.55915352982916,5.0399999999999805,-57.750453128924164,5.054082683891201,119.86335674079912,1.0073836078097482,1.3976737068473337,0.0,-29.92566838951032,0.8026222147368735,11.108752709952956,0.3837762083368364,0.12768691825269293,0.0
103,2.95162023059476,2.9516690996286497,247.93609936995983,5.0399999999999805,14.706869468747932,27.72684782227679,138.3612865414297,1.0854513637555732,5.671925654088053,0.0,10.374232137440456,15.459544948772775,27.88640941146754,0.4825368040305151,-0.006447002551765473,0.0
104,2.9516435972481254,2.9516690996286497,247.93806216884255,5.0399999999999805,30.822311233550636,-7.71239069158643,169.2971591256282,6.24993465036397,5.0900595585223325,0.0,3.0222439806470005,-4.55770921012251,71.1770702661019,-0.004746657730009797,-0.08317300182127767,0.0
105,2.1878801807261516,2.9516690996286497,183.78193518099675,5.0399999999999805,-26.31135154285564,-69.36341006411833,95.14903461487519,3.6027166653034772,0.30750308103392143,0.0,-14.201828687740992,-30.908021523816494,-13.64143566878376,-0.7180487139064475,-0.01279729188980844,0.0
